"File","Rows","Columns","Cells","Trials","Format"
"1565_077f36ee_u_2_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1565_077f36ee_u_2_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1565_077f36ee_u_2_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1565_077f36ee_u_2_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1565_077f36ee_u_2_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1565_077f36ee_u_2_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1565_077f36ee_u_2_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1565_077f36ee_u_2_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1565_077f36ee_u_2_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1566_078f21ee_u_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1568_079f29ru_u_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1569_080f21ee_u_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1570_081f20en_u_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1571_082f28ee_u_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1572_083f27ee_u_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1573_084f25ee_u_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
"1575_085f24en_u_Baseline Correction_50_95.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_039.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_043.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_047.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_051.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_055.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_059.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_063.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_071.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_075.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_079.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_083.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_087.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_091.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_167.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_171.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_175.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_179.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_183.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_187.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_191.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_199.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_203.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_207.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_211.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_215.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_219.dat",18430,63,1161090,5,"Correct"
"1577_086f36ee_u_Baseline Correction_50_223.dat",18430,63,1161090,5,"Correct"
